date,time,brightness,altitude,azimuth,satellite,distance to flare centre,brightness at flare centre,sun altitude,city,country,latitude,longitude,
Mar 25, 10:04:10,-7.6,38°,3° (N),Iridium 39,0 km (E),-7.7,-15°,Bogotá,Colombia,4.53,-74.25,
Mar 25, 23:47:42,-4.4,47°,7° (N),Iridium 72,8 km (W),-8.0,-11°,Bogotá,Colombia,4.53,-74.25,
Mar 26, 10:16:00,-0.3,40°,9° (N),Iridium 15,32 km (E),-7.7,-11°,Bogotá,Colombia,4.53,-74.25,
Mar 26, 23:41:37,-0.4,48°,9° (N),Iridium 62,32 km (E),-8.0,-10°,Bogotá,Colombia,4.53,-74.25,
Mar 29, 10:03:09,0.4,36°,1° (N),Iridium 15,42 km (W),-7.6,-14°,Bogotá,Colombia,4.53,-74.25,
Mar 23, 17:34:14,-1.0,55°,23° (NNE),Iridium 67,27 km (E),-8.3,-9°,Cape Town,South Africa,-33.92,18.37,
Mar 28, 17:13:08,-7.9,55°,7° (N),Iridium 70,4 km (E),-8.1,-6°,Cape Town,South Africa,-33.92,18.37,
Mar 29, 03:33:26,0.7,42°,339° (NNW),Iridium 39,48 km (W),-8.0,-18°,Cape Town,South Africa,-33.92,18.37,
Mar 29, 17:07:05,-3.5,54°,5° (N),Iridium 64,12 km (E),-8.1,-5°,Cape Town,South Africa,-33.92,18.37,
Mar 30, 03:44:16,-3.6,44°,348° (NNW),Iridium 41,12 km (W),-7.9,-16°,Cape Town,South Africa,-33.92,18.37,
Mar 24, 09:32:58,0.9,57°,13° (NNE),Iridium 62,45 km (W),-8.2,-9°,Adelaide,Australia,-34.92,138.6,
Mar 24, 19:28:22,-0.7,44°,337° (NNW),Iridium 82,36 km (W),-8.3,-18°,Adelaide,Australia,-34.92,138.6,
Mar 25, 09:26:55,-2.1,57°,13° (NNE),Iridium 65,18 km (W),-8.2,-8°,Adelaide,Australia,-34.92,138.6,
Mar 26, 09:20:53,-0.9,55°,16° (NNE),Iridium 68,26 km (E),-8.2,-7°,Adelaide,Australia,-34.92,138.6,
Mar 26, 19:56:35,-0.3,47°,359° (N),Iridium 18,31 km (E),-8.0,-13°,Adelaide,Australia,-34.92,138.6,
Mar 29, 19:43:34,-2.2,45°,351° (N),Iridium 18,18 km (E),-8.0,-16°,Adelaide,Australia,-34.92,138.6,
Mar 24, 00:12:57,-0.6,43°,6° (N),Iridium 65,29 km (W),-7.8,-14°,Kingston,Jamaica,17.98,-76.82,
Mar 24, 10:40:26,-0.6,43°,10° (N),Iridium 41,30 km (W),-7.7,-7°,Kingston,Jamaica,17.98,-76.82,
Mar 25, 00:06:51,-1.8,43°,8° (N),Iridium 68,21 km (E),-7.9,-12°,Kingston,Jamaica,17.98,-76.82,
Mar 26, 10:28:56,-1.8,40°,9° (N),Iridium 81,21 km (W),-7.6,-10°,Kingston,Jamaica,17.98,-76.82,
Mar 27, 10:22:35,-0.9,37°,12° (NNE),Iridium 80,27 km (E),-7.5,-11°,Kingston,Jamaica,17.98,-76.82,
Mar 24, 07:04:58,-3.4,58°,18° (NNE),Iridium 68,12 km (W),-8.3,-8°,Wellington,New Zealand,-41.28,174.78,
Mar 25, 06:58:56,-1.1,57°,20° (NNE),Iridium 75,25 km (E),-8.3,-7°,Wellington,New Zealand,-41.28,174.78,
Mar 26, 06:52:54,0.7,56°,19° (NNE),Iridium 14,43 km (E),-8.2,-6°,Wellington,New Zealand,-41.28,174.78,
Mar 27, 16:45:34,0.0,47°,334° (NNW),Iridium 82,32 km (E),-8.4,-21°,Wellington,New Zealand,-41.28,174.78,
Mar 29, 17:21:01,0.7,45°,344° (NNW),Iridium 80,46 km (W),-8.0,-14°,Wellington,New Zealand,-41.28,174.78,
Mar 23, 22:28:40,-1.6,45°,14° (NNE),Iridium 65,23 km (E),-8.0,-13°,Cayenne,French Guiana,4.82,-52.3,
Mar 29, 08:32:20,0.5,35°,7° (N),Iridium 81,41 km (E),-7.5,-15°,Cayenne,French Guiana,4.82,-52.3,
Mar 29, 22:01:12,-4.0,50°,359° (N),Iridium 62,9 km (W),-8.0,-6°,Cayenne,French Guiana,4.82,-52.3,
Mar 24, 01:06:47,-2.5,43°,8° (N),Iridium 75,16 km (W),-7.9,-14°,Guatemala City,Guatemala,14.62,-90.52,
Mar 24, 11:34:08,-3.0,43°,11° (N),Iridium 15,14 km (W),-7.8,-8°,Guatemala City,Guatemala,14.62,-90.52,
Mar 25, 01:00:39,-7.8,44°,8° (N),Iridium 14,3 km (E),-7.9,-12°,Guatemala City,Guatemala,14.62,-90.52,
Mar 25, 11:28:21,-4.6,41°,11° (NNE),Iridium 80,8 km (E),-7.6,-9°,Guatemala City,Guatemala,14.62,-90.52,
Mar 26, 00:54:32,-2.1,46°,7° (N),Iridium 66,19 km (E),-7.9,-11°,Guatemala City,Guatemala,14.62,-90.52,
Mar 27, 10:34:45,-2.6,27°,358° (N),Iridium 82,21 km (W),-7.8,-22°,Guatemala City,Guatemala,14.62,-90.52,
Mar 23, 09:21:13,-7.5,48°,5° (N),Iridium 41,4 km (W),-7.9,-9°,Asunción,Paraguay,-25.25,-57.67,
Mar 24, 09:01:04,0.8,45°,350° (N),Iridium 39,46 km (W),-8.1,-13°,Asunción,Paraguay,-25.25,-57.67,
Mar 27, 22:23:04,-8.1,54°,8° (N),Iridium 21,1 km (E),-8.1,-7°,Asunción,Paraguay,-25.25,-57.67,
Mar 29, 08:34:53,-1.2,40°,348° (NNW),Iridium 39,24 km (E),-7.9,-20°,Asunción,Paraguay,-25.25,-57.67,
Mar 23, 19:41:08,-2.5,37°,1° (N),Iridium 67,17 km (E),-7.5,-10°,Aberdeen,Scotland,57.15,-2.15,
Mar 24, 01:52:56,1.0,9°,101° (E),Iridium 54,230 km (W),-5.9,-28°,Aberdeen,Scotland,57.15,-2.15,
Mar 24, 02:58:23,-2.7,14°,106° (ESE),Iridium 40,82 km (E),-6.9,-23°,Aberdeen,Scotland,57.15,-2.15,
Mar 24, 19:34:57,-1.3,39°,1° (N),Iridium 72,24 km (E),-7.5,-9°,Aberdeen,Scotland,57.15,-2.15,
Mar 25, 01:55:47,-1.9,11°,106° (ESE),Iridium 86,115 km (W),-6.1,-28°,Aberdeen,Scotland,57.15,-2.15,
Mar 25, 02:05:08,0.4,13°,106° (ESE),Iridium 50,225 km (W),-6.2,-27°,Aberdeen,Scotland,57.15,-2.15,
Mar 25, 03:09:20,-0.4,25°,120° (ESE),Iridium 13,32 km (W),-8.2,-21°,Aberdeen,Scotland,57.15,-2.15,
Mar 25, 05:19:47,-7.2,35°,21° (NNE),Iridium 39,2 km (E),-7.3,-6°,Aberdeen,Scotland,57.15,-2.15,
Mar 25, 19:28:47,0.1,41°,1° (N),Iridium 62,36 km (E),-7.6,-8°,Aberdeen,Scotland,57.15,-2.15,
Mar 26, 01:49:36,-5.9,10°,106° (ESE),Iridium 52,19 km (E),-6.0,-28°,Aberdeen,Scotland,57.15,-2.15,
Mar 26, 01:58:55,-3.9,12°,108° (ESE),Iridium 53,64 km (W),-6.2,-27°,Aberdeen,Scotland,57.15,-2.15,
Mar 26, 02:08:10,-0.5,15°,110° (ESE),Iridium 84,157 km (W),-6.4,-26°,Aberdeen,Scotland,57.15,-2.15,
Mar 26, 02:35:00,-3.3,19°,117° (ESE),Iridium 90,28 km (E),-7.2,-24°,Aberdeen,Scotland,57.15,-2.15,
Mar 26, 19:22:36,0.6,43°,1° (N),Iridium 65,42 km (E),-7.7,-7°,Aberdeen,Scotland,57.15,-2.15,
Mar 27, 01:43:18,-0.2,9°,108° (ESE),Iridium 10,161 km (E),-6.0,-28°,Aberdeen,Scotland,57.15,-2.15,
Mar 27, 01:52:40,-2.1,11°,109° (ESE),Iridium 54,86 km (E),-6.2,-27°,Aberdeen,Scotland,57.15,-2.15,
Mar 27, 02:02:15,-6.3,14°,111° (ESE),Iridium 12,17 km (W),-6.4,-26°,Aberdeen,Scotland,57.15,-2.15,
Mar 27, 22:55:57,-1.1,10°,267° (W),Iridium 94,1 km (E),-6.4,-28°,Aberdeen,Scotland,57.15,-2.15,
Mar 28, 01:46:26,0.8,11°,111° (ESE),Iridium 83,228 km (E),-6.1,-27°,Aberdeen,Scotland,57.15,-2.15,
Mar 28, 01:55:45,-0.8,14°,113° (ESE),Iridium 86,120 km (E),-6.3,-27°,Aberdeen,Scotland,57.15,-2.15,
Mar 28, 02:05:09,-6.5,16°,113° (ESE),Iridium 50,6 km (W),-6.5,-26°,Aberdeen,Scotland,57.15,-2.15,
Mar 28, 02:14:44,0.0,19°,115° (ESE),Iridium 56,136 km (W),-6.7,-25°,Aberdeen,Scotland,57.15,-2.15,
Mar 29, 01:58:56,-0.6,16°,115° (ESE),Iridium 53,112 km (E),-6.5,-26°,Aberdeen,Scotland,57.15,-2.15,
Mar 29, 02:08:16,-6.5,19°,117° (ESE),Iridium 84,22 km (W),-6.7,-25°,Aberdeen,Scotland,57.15,-2.15,
Mar 29, 02:17:37,0.9,23°,118° (ESE),Iridium 10,153 km (W),-6.9,-25°,Aberdeen,Scotland,57.15,-2.15,
Mar 29, 22:51:56,0.5,10°,272° (W),Iridium 94,142 km (E),-6.3,-27°,Aberdeen,Scotland,57.15,-2.15,
Mar 30, 02:02:32,-1.4,19°,118° (ESE),Iridium 12,74 km (E),-6.7,-25°,Aberdeen,Scotland,57.15,-2.15,
Mar 30, 03:11:49,-3.6,13°,94° (E),Iridium 82,84 km (W),-6.6,-19°,Aberdeen,Scotland,57.15,-2.15,
Mar 23, 18:56:20,-3.7,36°,360° (N),Iridium 62,11 km (W),-7.4,-10°,Oslo,Norway,59.95,10.7,
Mar 23, 22:36:56,0.8,15°,263° (W),Iridium 47,226 km (E),-6.4,-28°,Oslo,Norway,59.95,10.7,
Mar 23, 22:40:07,-3.6,11°,268° (W),Iridium 46,7 km (W),-6.3,-28°,Oslo,Norway,59.95,10.7,
Mar 23, 22:46:00,-1.5,13°,265° (W),Iridium 11,117 km (E),-6.3,-28°,Oslo,Norway,59.95,10.7,
Mar 24, 00:49:56,0.1,9°,97° (E),Iridium 86,151 km (E),-5.9,-26°,Oslo,Norway,59.95,10.7,
Mar 24, 00:59:08,-5.1,10°,99° (E),Iridium 50,38 km (E),-6.0,-26°,Oslo,Norway,59.95,10.7,
Mar 24, 01:08:33,-3.4,12°,100° (E),Iridium 56,72 km (W),-6.1,-25°,Oslo,Norway,59.95,10.7,
Mar 24, 01:17:34,-0.1,15°,102° (ESE),Iridium 52,174 km (W),-6.3,-25°,Oslo,Norway,59.95,10.7,
Mar 24, 01:48:14,-7.0,19°,111° (ESE),Iridium 90,53 km (E),-7.1,-23°,Oslo,Norway,59.95,10.7,
Mar 24, 18:50:08,-4.7,38°,359° (N),Iridium 65,8 km (W),-7.5,-9°,Oslo,Norway,59.95,10.7,
Mar 24, 22:16:29,0.7,16°,267° (W),Iridium 46,261 km (E),-6.6,-27°,Oslo,Norway,59.95,10.7,
Mar 24, 22:47:41,-3.8,12°,267° (W),Iridium 22,62 km (E),-6.2,-28°,Oslo,Norway,59.95,10.7,
Mar 24, 22:49:27,-3.7,12°,268° (W),Iridium 11,62 km (E),-6.2,-28°,Oslo,Norway,59.95,10.7,
Mar 25, 00:52:54,0.5,10°,100° (E),Iridium 53,213 km (E),-6.0,-26°,Oslo,Norway,59.95,10.7,
Mar 25, 01:02:04,-1.1,12°,102° (ESE),Iridium 84,118 km (E),-6.1,-25°,Oslo,Norway,59.95,10.7,
Mar 25, 01:11:21,-6.3,14°,104° (ESE),Iridium 10,1 km (W),-6.3,-25°,Oslo,Norway,59.95,10.7,
Mar 25, 01:20:37,-0.8,17°,105° (ESE),Iridium 54,126 km (W),-6.4,-24°,Oslo,Norway,59.95,10.7,
Mar 25, 02:04:36,0.1,17°,106° (ESE),Iridium 40,118 km (E),-7.1,-21°,Oslo,Norway,59.95,10.7,
Mar 25, 18:43:57,-4.4,40°,360° (N),Iridium 68,9 km (E),-7.6,-8°,Oslo,Norway,59.95,10.7,
Mar 25, 22:47:22,-6.0,11°,271° (W),Iridium 25,27 km (E),-6.1,-28°,Oslo,Norway,59.95,10.7,
Mar 25, 22:56:05,-2.9,9°,273° (W),Iridium 76,65 km (W),-6.0,-28°,Oslo,Norway,59.95,10.7,
Mar 26, 01:14:28,-6.2,16°,107° (ESE),Iridium 83,18 km (E),-6.4,-24°,Oslo,Norway,59.95,10.7,
Mar 26, 01:23:41,-0.9,19°,109° (ESE),Iridium 86,101 km (W),-6.6,-24°,Oslo,Norway,59.95,10.7,
Mar 26, 04:43:53,-6.1,40°,24° (NNE),Iridium 41,6 km (E),-7.4,-3°,Oslo,Norway,59.95,10.7,
Mar 26, 18:37:46,-1.3,42°,0° (N),Iridium 75,23 km (E),-7.6,-7°,Oslo,Norway,59.95,10.7,
Mar 26, 22:11:00,-5.8,13°,267° (W),Iridium 94,130 km (W),-6.6,-26°,Oslo,Norway,59.95,10.7,
Mar 26, 22:37:29,0.4,13°,272° (W),Iridium 47,211 km (E),-6.2,-27°,Oslo,Norway,59.95,10.7,
Mar 26, 22:46:37,-2.3,11°,274° (W),Iridium 11,97 km (E),-6.1,-27°,Oslo,Norway,59.95,10.7,
Mar 27, 01:08:31,0.0,16°,107° (ESE),Iridium 56,135 km (E),-6.4,-24°,Oslo,Norway,59.95,10.7,
Mar 27, 01:17:33,-6.4,18°,109° (ESE),Iridium 52,13 km (E),-6.6,-24°,Oslo,Norway,59.95,10.7,
Mar 27, 01:26:50,-0.2,21°,111° (ESE),Iridium 53,112 km (W),-6.8,-23°,Oslo,Norway,59.95,10.7,
Mar 27, 18:31:35,-1.6,44°,360° (N),Iridium 14,21 km (E),-7.7,-6°,Oslo,Norway,59.95,10.7,
Mar 27, 22:48:16,-5.4,11°,276° (W),Iridium 22,46 km (E),-6.0,-27°,Oslo,Norway,59.95,10.7,
Mar 27, 22:50:09,-4.6,10°,278° (W),Iridium 11,54 km (E),-6.0,-27°,Oslo,Norway,59.95,10.7,
Mar 28, 01:11:21,0.2,18°,111° (ESE),Iridium 10,118 km (E),-6.6,-24°,Oslo,Norway,59.95,10.7,
Mar 28, 01:20:39,-6.7,21°,112° (ESE),Iridium 54,6 km (W),-6.8,-23°,Oslo,Norway,59.95,10.7,
Mar 28, 02:04:00,-0.1,30°,123° (ESE),Iridium 13,33 km (W),-8.3,-20°,Oslo,Norway,59.95,10.7,
Mar 28, 22:09:06,-6.3,12°,273° (W),Iridium 94,68 km (W),-6.4,-25°,Oslo,Norway,59.95,10.7,
Mar 28, 22:15:20,-1.7,12°,279° (W),Iridium 46,209 km (E),-6.3,-25°,Oslo,Norway,59.95,10.7,
Mar 28, 22:34:49,0.1,12°,278° (W),Iridium 25,200 km (E),-6.1,-26°,Oslo,Norway,59.95,10.7,
Mar 28, 22:43:36,-2.6,10°,280° (W),Iridium 76,92 km (E),-6.0,-26°,Oslo,Norway,59.95,10.7,
Mar 29, 01:14:33,-0.6,21°,113° (ESE),Iridium 83,83 km (E),-6.8,-23°,Oslo,Norway,59.95,10.7,
Mar 29, 01:23:48,-2.4,24°,116° (ESE),Iridium 86,47 km (W),-7.0,-22°,Oslo,Norway,59.95,10.7,
Mar 29, 04:00:03,-4.0,29°,22° (NNE),Iridium 39,12 km (W),-6.9,-7°,Oslo,Norway,59.95,10.7,
Mar 29, 22:38:10,0.8,11°,282° (WNW),Iridium 47,261 km (E),-6.0,-26°,Oslo,Norway,59.95,10.7,
Mar 29, 22:47:22,-1.3,10°,284° (WNW),Iridium 11,141 km (E),-5.9,-26°,Oslo,Norway,59.95,10.7,
Mar 30, 01:17:40,-2.3,23°,116° (ESE),Iridium 52,43 km (E),-6.9,-22°,Oslo,Norway,59.95,10.7,
Mar 30, 01:26:59,-0.1,27°,118° (ESE),Iridium 53,85 km (W),-7.1,-22°,Oslo,Norway,59.95,10.7,
Mar 30, 02:07:15,0.8,31°,118° (ESE),Iridium 40,77 km (W),-8.2,-19°,Oslo,Norway,59.95,10.7,
Mar 23, 12:03:57,0.5,45°,10° (N),Iridium 18,41 km (W),-7.8,-6°,Veracruz,Mexico,19.17,-96.17,
Mar 27, 01:17:08,-1.8,46°,2° (N),Iridium 70,19 km (W),-7.9,-10°,Veracruz,Mexico,19.17,-96.17,
Mar 28, 01:11:00,-2.2,47°,0° (N),Iridium 64,17 km (W),-7.9,-9°,Veracruz,Mexico,19.17,-96.17,
Mar 29, 01:04:52,-4.1,48°,1° (N),Iridium 67,10 km (E),-7.9,-7°,Veracruz,Mexico,19.17,-96.17,
Mar 24, 16:43:41,0.3,56°,12° (NNE),Iridium 65,37 km (W),-8.2,-10°,Durban,South Africa,-29.88,30.88,
Mar 25, 16:37:39,-4.3,55°,15° (NNE),Iridium 68,9 km (E),-8.2,-9°,Durban,South Africa,-29.88,30.88,
Mar 28, 03:02:42,0.4,45°,358° (N),Iridium 98,40 km (E),-7.9,-14°,Durban,South Africa,-29.88,30.88,
Mar 23, 09:10:45,0.3,58°,17° (NNE),Iridium 67,38 km (W),-8.3,-9°,Melbourne,Australia,-37.78,144.97,
Mar 24, 09:04:43,-4.1,57°,17° (NNE),Iridium 72,9 km (W),-8.3,-8°,Melbourne,Australia,-37.78,144.97,
Mar 24, 19:40:09,-4.0,49°,1° (N),Iridium 15,9 km (E),-8.0,-10°,Melbourne,Australia,-37.78,144.97,
Mar 25, 08:58:42,-1.2,56°,19° (NNE),Iridium 62,24 km (E),-8.2,-8°,Melbourne,Australia,-37.78,144.97,
Mar 25, 19:35:46,-2.9,48°,359° (N),Iridium 80,14 km (E),-8.0,-11°,Melbourne,Australia,-37.78,144.97,
Mar 27, 19:27:07,-7.9,47°,353° (N),Iridium 15,2 km (W),-8.0,-13°,Melbourne,Australia,-37.78,144.97,
Mar 23, 11:29:10,0.1,33°,6° (N),Iridium 82,29 km (E),-7.9,-17°,Mexico City,Mexico,19.43,-99.12,
Mar 23, 12:13:10,-1.6,43°,15° (NNE),Iridium 15,20 km (E),-7.7,-7°,Mexico City,Mexico,19.43,-99.12,
Mar 26, 01:32:27,-1.7,45°,3° (N),Iridium 72,20 km (W),-7.9,-11°,Mexico City,Mexico,19.43,-99.12,
Mar 27, 01:26:20,-2.6,46°,5° (N),Iridium 62,16 km (E),-7.9,-10°,Mexico City,Mexico,19.43,-99.12,
Mar 28, 01:20:13,0.8,47°,5° (N),Iridium 65,44 km (E),-7.9,-8°,Mexico City,Mexico,19.43,-99.12,
Mar 28, 11:48:20,0.8,37°,7° (N),Iridium 41,48 km (W),-7.5,-11°,Mexico City,Mexico,19.43,-99.12,
Mar 29, 10:57:53,-2.4,23°,1° (N),Iridium 82,21 km (W),-7.5,-23°,Mexico City,Mexico,19.43,-99.12,
Mar 23, 21:28:41,-7.9,50°,16° (NNE),Iridium 72,4 km (E),-8.1,-12°,Salvador,Brazil,-12.93,-38.45,
Mar 24, 21:22:39,0.7,49°,18° (NNE),Iridium 62,44 km (E),-8.1,-11°,Salvador,Brazil,-12.93,-38.45,
Mar 26, 07:34:27,-3.6,40°,356° (N),Iridium 39,11 km (E),-7.9,-16°,Salvador,Brazil,-12.93,-38.45,
Mar 29, 21:01:22,-1.1,52°,359° (N),Iridium 67,23 km (W),-8.0,-6°,Salvador,Brazil,-12.93,-38.45,
Mar 26, 10:19:51,-2.6,42°,359° (N),Iridium 70,15 km (W),-7.7,-10°,Vladivostok,Russia,43.17,132.0,
Mar 27, 10:13:41,-1.6,44°,358° (N),Iridium 64,20 km (W),-7.7,-8°,Vladivostok,Russia,43.17,132.0,
Mar 28, 10:07:30,-6.6,45°,358° (N),Iridium 67,4 km (W),-7.8,-7°,Vladivostok,Russia,43.17,132.0,
Mar 29, 10:01:22,-3.1,47°,358° (N),Iridium 72,13 km (E),-7.8,-6°,Vladivostok,Russia,43.17,132.0,
Mar 29, 20:14:57,-3.6,33°,17° (NNE),Iridium 15,13 km (W),-7.2,-9°,Vladivostok,Russia,43.17,132.0,
Mar 25, 18:40:23,-0.2,40°,358° (N),Iridium 68,32 km (W),-7.6,-10°,Zürich,Switzerland,47.35,8.52,
Mar 26, 04:05:29,-7.5,27°,15° (NNE),Iridium 82,5 km (W),-7.6,-13°,Zürich,Switzerland,47.35,8.52,
Mar 26, 04:32:04,-0.5,34°,16° (NNE),Iridium 39,32 km (W),-7.4,-8°,Zürich,Switzerland,47.35,8.52,
Mar 26, 18:34:12,-5.3,42°,359° (N),Iridium 75,6 km (W),-7.7,-9°,Zürich,Switzerland,47.35,8.52,
Mar 27, 18:28:01,-7.6,44°,358° (N),Iridium 14,2 km (W),-7.7,-7°,Zürich,Switzerland,47.35,8.52,
Mar 28, 18:21:52,-7.8,46°,357° (N),Iridium 66,1 km (E),-7.8,-6°,Zürich,Switzerland,47.35,8.52,
Mar 29, 04:31:44,-1.5,33°,20° (NNE),Iridium 98,24 km (E),-7.1,-7°,Zürich,Switzerland,47.35,8.52,
Mar 30, 04:27:48,-0.7,33°,18° (NNE),Iridium 18,32 km (W),-7.2,-8°,Zürich,Switzerland,47.35,8.52,
Mar 26, 19:17:53,-0.4,43°,358° (N),Iridium 65,30 km (W),-7.7,-9°,Madrid,Spain,40.43,-3.7,
Mar 27, 19:11:44,-6.0,45°,359° (N),Iridium 68,6 km (E),-7.8,-8°,Madrid,Spain,40.43,-3.7,
Mar 28, 19:05:35,0.2,46°,1° (N),Iridium 75,37 km (E),-7.8,-7°,Madrid,Spain,40.43,-3.7,
Mar 29, 04:36:24,-1.0,22°,11° (NNE),Iridium 82,31 km (W),-7.4,-17°,Madrid,Spain,40.43,-3.7,
Mar 29, 05:21:52,-1.0,34°,16° (NNE),Iridium 81,29 km (W),-7.3,-9°,Madrid,Spain,40.43,-3.7,
Mar 24, 02:57:20,-3.9,13°,109° (ESE),Iridium 40,9 km (W),-6.9,-25°,Leeds,England,53.75,-1.5,
Mar 25, 05:18:49,-0.8,36°,19° (NNE),Iridium 39,30 km (W),-7.4,-6°,Leeds,England,53.75,-1.5,
Mar 27, 19:15:32,-1.0,43°,356° (N),Iridium 68,24 km (W),-7.7,-7°,Leeds,England,53.75,-1.5,
Mar 28, 04:29:02,0.7,22°,20° (NNE),Iridium 82,47 km (E),-7.2,-12°,Leeds,England,53.75,-1.5,
Mar 28, 19:09:22,-7.3,45°,357° (N),Iridium 75,4 km (W),-7.7,-6°,Leeds,England,53.75,-1.5,
Mar 29, 01:57:39,-0.9,13°,118° (ESE),Iridium 53,146 km (W),-6.4,-29°,Leeds,England,53.75,-1.5,
Mar 29, 19:03:12,-7.7,47°,356° (N),Iridium 14,2 km (W),-7.8,-5°,Leeds,England,53.75,-1.5,
Mar 30, 03:10:46,-0.1,12°,97° (E),Iridium 82,244 km (W),-6.5,-21°,Leeds,England,53.75,-1.5,
Mar 23, 22:22:03,-4.4,10°,265° (W),Iridium 25,53 km (E),-6.1,-29°,Stockholm,Sweden,59.28,18.05,
Mar 23, 22:30:50,-0.7,9°,268° (W),Iridium 76,16 km (W),-6.0,-29°,Stockholm,Sweden,59.28,18.05,
Mar 24, 00:40:42,-1.6,13°,102° (ESE),Iridium 83,121 km (W),-6.1,-26°,Stockholm,Sweden,59.28,18.05,
Mar 24, 00:49:52,0.6,15°,104° (ESE),Iridium 86,216 km (W),-6.3,-25°,Stockholm,Sweden,59.28,18.05,
Mar 24, 18:22:36,0.8,38°,358° (N),Iridium 62,44 km (W),-7.4,-10°,Stockholm,Sweden,59.28,18.05,
Mar 24, 22:12:26,0.2,12°,266° (W),Iridium 11,197 km (E),-6.2,-28°,Stockholm,Sweden,59.28,18.05,
Mar 25, 00:25:15,-0.9,10°,101° (E),Iridium 50,139 km (E),-6.0,-26°,Stockholm,Sweden,59.28,18.05,
Mar 25, 00:34:43,-5.2,12°,102° (ESE),Iridium 56,35 km (E),-6.1,-26°,Stockholm,Sweden,59.28,18.05,
Mar 25, 00:43:44,-3.2,14°,104° (ESE),Iridium 52,69 km (W),-6.3,-25°,Stockholm,Sweden,59.28,18.05,
Mar 25, 00:53:00,0.4,17°,106° (ESE),Iridium 53,184 km (W),-6.4,-25°,Stockholm,Sweden,59.28,18.05,
Mar 25, 01:24:49,0.9,23°,115° (ESE),Iridium 90,69 km (W),-7.4,-22°,Stockholm,Sweden,59.28,18.05,
Mar 25, 18:16:24,0.5,39°,357° (N),Iridium 65,40 km (W),-7.5,-9°,Stockholm,Sweden,59.28,18.05,
Mar 25, 21:52:25,-0.9,13°,270° (W),Iridium 46,209 km (E),-6.4,-27°,Stockholm,Sweden,59.28,18.05,
Mar 25, 22:14:06,-1.0,12°,268° (W),Iridium 22,142 km (E),-6.2,-28°,Stockholm,Sweden,59.28,18.05,
Mar 25, 22:15:54,-0.9,11°,270° (W),Iridium 11,145 km (E),-6.1,-28°,Stockholm,Sweden,59.28,18.05,
Mar 26, 00:28:12,0.6,11°,105° (ESE),Iridium 84,209 km (E),-6.1,-26°,Stockholm,Sweden,59.28,18.05,
Mar 26, 00:37:30,-1.8,14°,106° (ESE),Iridium 10,89 km (E),-6.3,-25°,Stockholm,Sweden,59.28,18.05,
Mar 26, 00:46:48,-5.5,16°,107° (ESE),Iridium 54,36 km (W),-6.4,-25°,Stockholm,Sweden,59.28,18.05,
Mar 26, 00:56:17,0.3,19°,109° (ESE),Iridium 12,156 km (W),-6.6,-24°,Stockholm,Sweden,59.28,18.05,
Mar 26, 18:10:13,-1.5,41°,358° (N),Iridium 68,22 km (W),-7.6,-8°,Stockholm,Sweden,59.28,18.05,
Mar 26, 22:09:31,-0.6,11°,272° (W),Iridium 25,164 km (E),-6.1,-28°,Stockholm,Sweden,59.28,18.05,
Mar 26, 22:18:15,-3.6,10°,274° (W),Iridium 76,66 km (E),-6.0,-28°,Stockholm,Sweden,59.28,18.05,
Mar 27, 00:40:39,-1.2,16°,109° (ESE),Iridium 83,95 km (E),-6.4,-25°,Stockholm,Sweden,59.28,18.05,
Mar 27, 00:49:54,-5.5,19°,111° (ESE),Iridium 86,29 km (W),-6.6,-24°,Stockholm,Sweden,59.28,18.05,
Mar 27, 00:59:13,0.8,21°,112° (ESE),Iridium 50,157 km (W),-6.8,-23°,Stockholm,Sweden,59.28,18.05,
Mar 27, 18:04:02,-5.2,43°,358° (N),Iridium 75,6 km (W),-7.6,-7°,Stockholm,Sweden,59.28,18.05,
Mar 27, 22:13:04,-0.1,11°,276° (W),Iridium 11,192 km (E),-6.0,-27°,Stockholm,Sweden,59.28,18.05,
Mar 28, 00:43:45,-1.3,18°,111° (ESE),Iridium 52,80 km (E),-6.6,-24°,Stockholm,Sweden,59.28,18.05,
Mar 28, 00:53:04,-3.0,21°,113° (ESE),Iridium 53,48 km (W),-6.8,-23°,Stockholm,Sweden,59.28,18.05,
Mar 28, 17:57:52,-4.5,45°,357° (N),Iridium 14,8 km (W),-7.7,-5°,Stockholm,Sweden,59.28,18.05,
Mar 28, 22:14:43,-1.1,10°,278° (W),Iridium 22,143 km (E),-6.0,-27°,Stockholm,Sweden,59.28,18.05,
Mar 28, 22:16:37,-0.9,10°,279° (W),Iridium 11,155 km (E),-5.9,-27°,Stockholm,Sweden,59.28,18.05,
Mar 29, 00:46:52,-2.2,20°,114° (ESE),Iridium 54,52 km (E),-6.7,-23°,Stockholm,Sweden,59.28,18.05,
Mar 29, 00:56:34,-0.5,24°,116° (ESE),Iridium 12,86 km (W),-7.0,-23°,Stockholm,Sweden,59.28,18.05,
Mar 29, 01:29:38,-0.1,23°,114° (ESE),Iridium 40,75 km (E),-7.6,-20°,Stockholm,Sweden,59.28,18.05,
Mar 29, 03:04:30,-1.8,21°,21° (NNE),Iridium 82,23 km (E),-7.1,-10°,Stockholm,Sweden,59.28,18.05,
